0.0000,2
-39.2838,3
-40.08541,3
-40.49595,3
-40.4364,3
-40.08452,3
-39.18205,3
-38.46743,3
-36.90867,3
-35.46676,3
-33.31568,3
-31.01814,3
-28.11347,3
-24.80385,3
-22.12704,3
-18.31738,3
-15.02582,3
-12.99982,3
-10.21746,3
-8.14291,3
-6.64039,3
-5.45301,3
-4.28966,3
-4.06485,3
-3.14031,3
-2.89837,3
-2.28977,3
-2.02484,3
-1.5128,3
-1.59771,3
-1.56359,3
-1.39885,3
-1.03497,3
-1.30712,3
-0.61366,3
-0.74803,3
-0.78022,3
-0.7574,3
-0.46306,3
-0.67321,3
