0,2
-42.06086,10
-42.52752,10
-43.50046,10
-43.11343,10
-42.98374,10
-41.70792,10
-41.18939,10
-38.304,10
-34.73263,10
-28.4646,10
-20.97702,10
-13.49217,10
-8.7879,10
-5.01051,10
-4.43154,10
-3.20294,10
-2.37753,10
-2.10565,10
-1.82255,10
-1.23256,10
-1.70942,10
-0.86655,10
1.16753,10
-0.23659,10
-0.74387,10
-0.79424,10
-0.50901,10
