0,2
-37.86714,10
-39.45783,10
-40.14605,10
-37.51738,10
-33.71455,10
-29.4314,10
-26.19915,10
-22.51951,10
-20.84581,10
-15.95448,10
-13.56458,10
-11.63607,10
-8.63638,10
-9.46614,10
-6.74151,10
-5.8272,10
-4.89318,10
-4.10885,10
-4.95469,10
-3.71269,10
-2.62881,10
-2.4696,10
-2.70306,10
-2.72792,10
-2.47528,10
-1.62477,10
